movie_id,title,original_language,release_date,runtime
helter+skelter+1976,Helter Skelter,en,1976-04-01,184
merry+madagascar+2009,Merry Madagascar,en,2009-11-16,30
detroit+metal+city+2008,Detroit Metal City,ja,2008-08-22,104
wyoming+renegades+1954,Wyoming Renegades,en,1954-03-27,73
surviving+progress+2011,Surviving Progress,en,2011-11-04,86
shanghai+2012,Shanghai,hi,2012-06-08,120
the+crush+1993,The Crush,en,1993-04-02,89
superprodukcja+2002,Superprodukcja,pl,2002-02-28,92
happy+times+2000,Happy Times,zh,2000-12-31,102
intermezzo+a+love+story+1939,Intermezzo: A Love Story,en,1939-10-05,70
beautiful+thing+1996,Beautiful Thing,en,1996-06-21,90
gonin+1995,Gonin,ja,1995-09-23,109
scattered+clouds+1967,Scattered Clouds,ja,1967-11-18,108
enough+2002,Enough,en,2002-05-24,114
meat+love+1989,Meat Love,cs,1989-01-01,1
all+about+the+feathers+2013,All About the Feathers,es,2013-09-20,85
the+man+from+monterey+1933,The Man from Monterey,en,1933-07-15,57
so+young+2013,So Young,zh,2013-04-25,131
conspiracy+2001,Conspiracy,en,2001-05-19,96
eye+of+the+devil+1966,Eye of the Devil,en,1966-07-01,96
dreams+that+money+can+buy+1947,Dreams That Money Can Buy,en,1947-09-01,99
the+face+behind+the+mask+1941,The Face Behind the Mask,en,1941-01-16,69
a+summer+in+la+goulette+1996,A Summer in La Goulette,fr,1996-12-25,100
the+invisible+woman+1940,The Invisible Woman,en,1940-12-27,72
godzilla+vs.+mothra+1992,Godzilla vs. Mothra,ja,1992-12-12,102
lille+fridolf+och+jag+1956,Lille Fridolf Och Jag,sv,1956-10-29,0
the+snitch+cartel+2012,The Snitch Cartel,es,2012-11-11,106
saraband+2003,Saraband,sv,2003-12-01,120
transformers+2007,Transformers,en,2007-06-27,144
love+exposure+2007,Love Exposure,ko,2007-10-18,100
the+revenant+2009,The Revenant,en,2009-08-16,110
tell+me+something+1999,Tell Me Something,ko,1999-11-13,118
beginners+2010,Beginners,en,2010-09-11,105
little+nemo+adventures+in+slumberland+1989,Little Nemo: Adventures In Slumberland,en,1989-07-15,85
bertas+motives+1984,Berta's Motives,es,1984-09-01,115
somebody+up+there+likes+me+1956,Somebody Up There Likes Me,en,1956-07-03,113
the+search+1948,The Search,en,1948-03-26,104
the+lucky+texan+1934,The Lucky Texan,en,1934-01-22,61
bad+fucking+2013,Bad Fucking,de,2013-12-20,107
the+paper+chase+1973,The Paper Chase,en,1973-10-16,113
arlington+road+1999,Arlington Road,en,1999-03-19,117
happy+here+and+now+2002,Happy Here and Now,en,2002-06-08,89
the+perfume+of+the+lady+in+black+1974,The Perfume of the Lady in Black,it,1974-03-29,101
heartbeat+1938,Heartbeat,fr,1938-04-15,160
gone+nutty+2002,Gone Nutty,en,2002-10-21,5
romasanta+2004,Romasanta,en,2004-05-13,90
the+detonator+2006,The Detonator,en,2006-04-25,91
the+woman+on+the+beach+1947,The Woman on the Beach,en,1947-06-02,71
nosferatu+1922,Nosferatu,de,1922-03-15,94
la+sierra+2005,La Sierra,es,2005-01-01,84
attack+of+the+killer+tomatoes+1978,Attack of the Killer Tomatoes!,en,1978-10-01,87
decampitated+1998,Decampitated,en,1998-01-01,92
des+roses+en+hiver+2014,Des roses en hiver,fr,2014-09-12,90
quid+pro+quo+2008,Quid Pro Quo,en,2008-06-13,82
new+kids+turbo+2010,New Kids Turbo,nl,2010-12-09,84
in+football+we+trust+2015,In Football We Trust,en,2015-01-23,87
the+10th+kingdom+2000,The 10th Kingdom,en,2000-02-25,417
the+trials+of+muhammad+ali+2013,The Trials of Muhammad Ali,en,2013-08-23,86
wheres+marlowe+1998,Where's Marlowe?,es,1998-01-01,101
the+curse+of+frankenstein+1957,The Curse of Frankenstein,en,1957-05-02,82
passionada+2003,Passionada,en,2003-08-17,108
frog+dreaming+1986,Frog Dreaming,en,1986-05-01,93
believe+me+2014,Believe Me,en,2014-09-26,93
the+life+of+jesus+1997,The Life of Jesus,fr,1997-06-04,96
too+late+blues+1961,Too Late Blues,en,1961-11-07,100
shadows+over+chinatown+1946,Shadows Over Chinatown,en,1946-06-27,64
the+girls+1968,The Girls,sv,1968-09-16,100
the+big+picture+1989,The Big Picture,en,1989-09-15,100
the+simpsons+movie+2007,The Simpsons Movie,en,2007-07-25,87
this+is+my+father+1999,This Is My Father,en,1999-05-07,119
godzilla+1954,Godzilla,ja,1954-11-03,96
the+plot+against+harry+1989,The Plot Against Harry,en,1989-09-13,81
ivory+tower+2014,Ivory Tower,en,2014-06-13,97
rumble+on+the+docks+1956,Rumble on the Docks,en,1956-12-01,82
stage+beauty+2004,Stage Beauty,en,2004-09-03,106
high+school+high+1996,High School High,en,1996-10-25,86
yellow+submarine+1968,Yellow Submarine,en,1968-07-17,90
french+cancan+1954,French Cancan,fr,1954-12-27,102
36+hours+1964,36 Hours,en,1964-11-26,115
half+moon+2006,Half Moon,ku,2006-09-01,107
...and+god+created+woman+1956,...And God Created Woman,fr,1956-11-28,95
flame+and+women+1967,Flame and Women,ja,1967-12-01,101
body+fat+index+of+love+2012,Body Fat Index of Love,fi,2012-12-20,98
ricomincio+da+tre+1981,Ricomincio da tre,it,1981-03-05,110
abcs+of+death+2+2014,ABCs of Death 2,en,2014-10-02,125
embodiment+of+evil+2008,Embodiment of Evil,pt,2008-08-08,94
deadline+2001,Deadline,sv,2001-10-24,128
and+everything+is+going+fine+2010,And Everything Is Going Fine,en,2010-06-04,89
bartok+the+magnificent+1999,Bartok the Magnificent,en,1999-11-15,67
kicking+and+screaming+1995,Kicking and Screaming,en,1995-10-06,96
a+good+lawyers+wife+2003,A Good Lawyer's Wife,ko,2003-08-15,106
the+lathe+of+heaven+1980,The Lathe of Heaven,en,1980-01-01,105
circles+2013,Circles,sr,2013-01-17,100
the+dance+of+reality+2013,The Dance of Reality,es,2013-05-18,130
saving+lincoln+2013,Saving Lincoln,en,2013-02-15,101
double+jeopardy+1999,Double Jeopardy,en,1999-09-24,105
earth+vs.+the+spider+1958,Earth vs. the Spider,en,1958-09-01,73
the+weeping+camel+2003,The Weeping Camel,mn,2003-06-29,91
maniac+1980,Maniac,en,1980-11-07,87
day+of+the+animals+1977,Day of the Animals,en,1977-05-13,97
killjoy+goes+to+hell+2012,Killjoy Goes To Hell,en,2012-10-09,90
doomsday+book+2012,Doomsday Book,ko,2012-04-11,113
our+sunhi+2013,Our Sunhi,ko,2013-08-10,89
salinger+2013,Salinger,en,2013-09-06,120
silvestre+1982,Silvestre,pt,1982-05-06,120
i+married+a+monster+from+outer+space+1958,I Married a Monster from Outer Space,en,1958-10-01,78
tokyo+trial+1983,Tokyo Trial,ja,1983-06-04,277
human+touch+2005,Human Touch,en,2005-04-14,102
yanco+1961,Yanco,es,1961-11-01,85
lolitas+club+2007,Lolita's Club,en,2007-11-30,0
the+train+1964,The Train,en,1964-09-21,133
once+upon+a+time+in+the+midlands+2002,Once Upon a Time in the Midlands,en,2002-09-06,104
fear+over+the+city+1975,Fear Over the City,fr,1975-04-09,125
16+to+life+2009,16 to Life,en,2009-09-19,118
meth+2006,Meth,en,2006-01-01,79
htel+du+nord+1938,Hôtel du Nord,fr,1938-12-19,95
utamaro+and+his+five+women+1946,Utamaro and His Five Women,ja,1946-12-17,94
to+mars+by+a-bomb+the+secret+history+of+project+orion+2003,To Mars by A-Bomb: The Secret History of Project Orion,en,2003-03-26,60
the+betrayal+nerakhoon+2008,The Betrayal (Nerakhoon),en,2008-11-21,96
world+without+end+1956,World Without End,en,1956-03-25,80
the+hit+list+2011,The Hit List,en,2011-04-02,90
king+leopolds+ghost+2006,King Leopold's Ghost,en,2006-05-28,0
easy+money+2010,Easy Money,sv,2010-01-15,124
the+crime+of+monsieur+lange+1936,The Crime of Monsieur Lange,fr,1936-01-24,80
melvin+goes+to+dinner+2003,Melvin Goes to Dinner,en,2003-12-04,83
the+first+grader+2010,The First Grader,en,2010-09-04,103
what+about+dick+2012,What About Dick?,en,2012-11-13,80
hail+the+conquering+hero+1944,Hail the Conquering Hero,en,1944-08-09,101
a+place+called+chiapas+1998,A Place Called Chiapas,en,1998-02-20,89
the+jackal+1997,The Jackal,en,1997-11-14,124
art+school+confidential+2006,Art School Confidential,en,2006-11-10,102
charlie+chans+chance+1932,Charlie Chan's Chance,en,1932-01-24,73
the+hole+2009,The Hole,en,2009-09-09,92
the+king+is+dancing+2000,The King Is Dancing,en,2000-12-06,115
ranma++nihao_+my+concubine+1992,"Ranma ½: Nihao, My Concubine",ja,1992-08-02,63
eddie+izzard+glorious+1997,Eddie Izzard: Glorious,en,1997-11-17,99
the+deluge+1974,The Deluge,pl,1974-09-02,315
i+do+2006,I Do,fr,2006-11-01,90
newsies+1992,Newsies,en,1992-04-10,121
h.m.s.+defiant+1962,H.M.S. Defiant,en,1962-04-15,101
before+the+fall+2004,Before the Fall,de,2004-07-04,117
romeo+and+juliet+1968,Romeo and Juliet,en,1968-04-02,138
africa_+goodbye+1966,"Africa, Goodbye",it,1966-02-11,122
the+war+is+over+1966,The War Is Over,fr,1966-05-10,121
year+of+the+gun+1991,Year of the Gun,en,1991-09-10,111
the+turandot+project+2000,The Turandot Project,en,2000-09-11,87
the+long+good+friday+1980,The Long Good Friday,en,1980-11-01,114
sleeping+dogs+lie+2006,Sleeping Dogs Lie,en,2006-10-20,87
viva+max+1969,Viva Max!,en,1969-12-01,93
runaway+brain+1995,Runaway Brain,en,1995-08-11,10
mahler+1974,Mahler,en,1974-04-04,115
the+crown+jewels+2011,The Crown Jewels,sv,2011-06-29,120
brain+damage+1988,Brain Damage,en,1988-04-15,86
the+seven+little+foys+1955,The Seven Little Foys,en,1955-09-30,93
the+blue+bird+1918,The Blue Bird,en,1918-03-31,75
close+to+home+2005,Close to Home,en,2005-07-15,98
surprise+1996,Surprise,it,1996-02-21,6
hit+lady+1974,Hit Lady,en,1974-10-06,72
agent+red+2000,Agent Red,en,2000-01-01,95
the+mambo+kings+1992,The Mambo Kings,en,1992-02-28,104
assassination+of+a+high+school+president+2008,Assassination of a High School President,en,2008-01-17,93
spanish+fly+1998,Spanish Fly,en,1998-09-10,0
george+lopez+tall_+dark++chicano+2009,"George Lopez: Tall, Dark & Chicano",en,2009-08-09,90
the+perverts+guide+to+cinema+2006,The Pervert's Guide to Cinema,en,2006-10-06,150
steve+jobs+the+lost+interview+2012,Steve Jobs: The Lost Interview,en,2012-05-11,70
its+the+great+pumpkin_+charlie+brown+1966,"It's the Great Pumpkin, Charlie Brown",en,1966-10-27,25
no+such+thing+2001,No Such Thing,en,2001-05-12,102
an+american+hippie+in+israel+1972,An American Hippie in Israel,en,1972-01-01,95
von+richthofen+and+brown+1971,Von Richthofen and Brown,en,1971-06-30,97
the+haunting+of+molly+hartley+2008,The Haunting of Molly Hartley,en,2008-10-31,82
o-bi_+o-ba+the+end+of+civilization+1985,"O-Bi, O-Ba: The End of Civilization",pl,1985-06-28,85
spanish+affair+2014,Spanish Affair,es,2014-03-14,98
drona+2008,Drona,hi,2008-10-02,150
a+deeper+shade+of+blue+2011,A Deeper Shade of Blue,en,2011-06-15,90
inspector+clouseau+1968,Inspector Clouseau,en,1968-07-19,96
the+pacific+2010,The Pacific,en,2010-03-15,540
medium+cool+1969,Medium Cool,en,1969-08-27,111
american+boy+a+profile+of+steven+prince+1978,American Boy: A Profile of: Steven Prince,en,1978-09-16,55
skin+deep+1989,Skin Deep,en,1989-03-03,97
adulthood+2008,Adulthood,en,2008-06-16,99
we+the+party+2012,We the Party,en,2012-04-06,104
family+viewing+1987,Family Viewing,en,1987-10-02,86
return+to+lonesome+dove+1993,Return to Lonesome Dove,en,1993-11-14,340
the+hole+1998,The Hole,zh,1998-09-14,95
shiver+2008,Shiver,es,2008-02-08,91
chocolate+2008,Chocolate,th,2008-02-06,110
descent+2007,Descent,en,2007-01-01,110
the+great+white+hype+1996,The Great White Hype,en,1996-05-03,91
the+earth+is+a+sinful+song+1973,The Earth Is a Sinful Song,fi,1973-11-02,104
thirty-five+something+2005,Thirty-Five Something,en,2005-03-23,105
lain+ulkopuolella+,Lain ulkopuolella,en,,0
you+will+be+my+son+2011,You Will Be My Son,fr,2011-08-23,102
the+guns+of+fort+petticoat+1957,The Guns Of Fort Petticoat,en,1957-04-01,82
buck+2011,Buck,en,2011-06-17,89
luna+de+avellaneda+2004,Luna de Avellaneda,en,2004-01-01,143
an+eye+for+an+eye+1981,An Eye for an Eye,en,1981-08-14,106
frankie++alice+2010,Frankie & Alice,en,2010-05-17,101
gods+little+acre+1958,God's Little Acre,en,1958-09-23,118
cast+a+deadly+spell+1991,Cast a Deadly Spell,en,1991-01-01,96
catfish+2010,Catfish,en,2010-09-17,87
i+am+sam+2001,I Am Sam,en,2001-12-28,132
naked+childhood+1968,Naked Childhood,fr,1968-04-03,83
to+live+and+die+in+l.a.+1985,To Live and Die in L.A.,en,1985-11-01,116
coquette+1929,Coquette,en,1929-04-06,76
sleep+tight+2011,Sleep Tight,es,2011-10-14,107
lisa+picard+is+famous+2000,Lisa Picard Is Famous,en,2000-05-14,90
a+matadors+mistress+2008,A Matador's Mistress,es,2008-09-06,92
night+of+the+creeps+1986,Night of the Creeps,en,1986-08-21,88
save+the+last+dance+2+2006,Save the Last Dance 2,en,2006-10-10,90
london+to+brighton+2006,London to Brighton,en,2006-12-01,85
yella+2007,Yella,de,2007-02-14,89
locked+out+2006,Locked Out,en,2006-04-05,78
pretty+sweet+2012,Pretty Sweet,en,2012-11-16,79
men+at+work+1990,Men at Work,en,1990-08-24,98
phantom+of+the+rue+morgue+1954,Phantom of the Rue Morgue,en,1954-03-27,83
boys+life+2+1997,Boys Life 2,en,1997-03-07,74
the+night+of+the+iguana+1964,The Night of the Iguana,en,1964-08-06,125
the+bounty+hunter+2010,The Bounty Hunter,en,2010-03-16,110
the+portrait+of+a+lady+1996,The Portrait of a Lady,en,1996-10-18,144
city+slickers+1991,City Slickers,en,1991-06-07,112
killer+at+large+2008,Killer at Large,en,2008-11-21,102
the+minister+2011,The Minister,fr,2011-10-26,115
america+america+1963,America America,en,1963-12-15,174
peyton+place+1957,Peyton Place,en,1957-12-13,151
beethovens+treasure+tail+2014,Beethoven's Treasure Tail,en,2014-10-02,98
ninotchka+1939,Ninotchka,en,1939-10-06,110
the+great+happiness+space+tale+of+an+osaka+love+thief+2006,The Great Happiness Space: Tale of an Osaka Love Thief,en,2006-01-01,78
los+angeles+plays+itself+2003,Los Angeles Plays Itself,en,2003-09-07,169
our+music+2004,Our Music,fr,2004-05-19,80
we+still+kill+the+old+way+2014,We Still Kill the Old Way,en,2014-12-12,94
tenchi+the+samurai+astronomer+2012,Tenchi: The Samurai Astronomer,ja,2012-09-15,141
the+doll+squad+1973,The Doll Squad,en,1973-09-19,101
m+for+mother+2006,M for Mother,en,2006-10-24,113
charlie+chan+at+the+olympics+1937,Charlie Chan at the Olympics,en,1937-05-21,71
operation+petticoat+1959,Operation Petticoat,en,1959-12-05,124
appaloosa+2008,Appaloosa,en,2008-09-12,115
the+aviators+wife+1981,The Aviator's Wife,fr,1981-03-04,104
my+apprenticeship+1939,My Apprenticeship,ru,1939-09-12,100
a+summer+place+1959,A Summer Place,en,1959-11-18,130
ivanhoe+1952,Ivanhoe,en,1952-01-01,106
21++over+2013,21 & Over,en,2013-03-01,93
how+to+lose+friends++alienate+people+2008,How to Lose Friends & Alienate People,en,2008-10-02,110
knockaround+guys+2001,Knockaround Guys,en,2001-09-07,92
bloody+sunday+2002,Bloody Sunday,en,2002-01-16,107
none+but+the+lonely+heart+1944,None But the Lonely Heart,en,1944-10-17,113
the+cannonball+run+1981,The Cannonball Run,en,1981-06-19,95
lets+get+those+english+girls+1976,Let's Get Those English Girls,fr,1976-01-07,90
beneath+the+12-mile+reef+1953,Beneath the 12-Mile Reef,en,1953-12-02,102
the+sleep+room+1998,The Sleep Room,en,1998-03-31,183
jabberwocky+1977,Jabberwocky,en,1977-03-28,105
the+patriot+1998,The Patriot,en,1998-07-10,90
destiny+1997,Destiny,ar,1997-05-09,135
papusza+2013,Papusza,pl,2013-06-30,131
awakenings+1990,Awakenings,en,1990-12-19,120
the+cat+concerto+1947,The Cat Concerto,en,1947-04-25,8
the+case+against+8+2014,The Case Against 8,en,2014-06-06,109
the+40+year+old+virgin+2005,The 40 Year Old Virgin,en,2005-08-11,116
reach+the+rock+1998,Reach The Rock,en,1998-10-16,100
existenz+1999,eXistenZ,en,1999-04-14,97
red+riding+hood+2011,Red Riding Hood,en,2011-03-11,100
storm+2009,Storm,en,2009-02-07,103
tere+bin+laden+2010,Tere Bin Laden,hi,2010-07-16,104
walk+softly_+stranger+1950,"Walk Softly, Stranger",en,1950-10-14,81
legend+of+the+eight+samurai+1983,Legend of the Eight Samurai,ja,1983-12-10,133
samurai+reincarnation+1981,Samurai Reincarnation,ja,1981-06-06,122
conspiracy+theory+1997,Conspiracy Theory,en,1997-08-07,135
jump+1965,Jump,pl,1965-06-10,104
a+spell+to+ward+off+the+darkness+2013,A Spell to Ward Off the Darkness,en,2013-08-09,94
last+cannibal+world+1977,Last Cannibal World,en,1977-02-08,88
loulou+1980,Loulou,fr,1980-09-03,101
the+new+girlfriend+2014,The New Girlfriend,fr,2014-09-06,105
cry_+the+beloved+country+1995,"Cry, the Beloved Country",en,1995-12-15,106
alexandra+2007,Alexandra,ru,2007-09-26,95
death+at+a+funeral+2010,Death at a Funeral,en,2010-04-15,92
virgin+stripped+bare+by+her+bachelors+2000,Virgin Stripped Bare by Her Bachelors,ko,2000-05-27,126
cirque+du+soleil+varekai+2003,Cirque du Soleil: Varekai,en,2003-10-07,0
the+shopworn+angel+1938,The Shopworn Angel,en,1938-07-15,85
winwin+2010,Win/Win,en,2010-05-20,81
shanghaied+1915,Shanghaied,en,1915-10-04,30
shivers+1975,Shivers,en,1975-10-10,87
young+frankenstein+1974,Young Frankenstein,en,1974-12-15,106
little+ashes+2008,Little Ashes,en,2008-10-06,112
hotel+reserve+1944,Hotel Reserve,en,1944-06-01,79
calvary+2014,Calvary,en,2014-04-11,100
andy+hardys+double+life+1942,Andy Hardy's Double Life,en,1942-12-01,92
another+gay+movie+2006,Another Gay Movie,en,2006-04-28,92
back+to+school+1986,Back to School,en,1986-06-13,96
paradise+1982,Paradise,en,1982-03-25,100
dragon+ball+z+battle+of+gods+2013,Dragon Ball Z: Battle of Gods,ja,2013-03-30,85
nils+karlsson+pyssling+1990,Nils Karlsson Pyssling,sv,1990-11-09,75
rabbit+2005,Rabbit,es,2005-01-01,9
one+crazy+summer+1986,One Crazy Summer,en,1986-08-08,89
the+photographer+2014,The Photographer,en,2014-09-17,110
eastern+plays+2009,Eastern Plays,bg,2009-10-16,83
bedlam+1946,Bedlam,en,1946-05-10,79
edge+of+darkness+2010,Edge of Darkness,en,2010-01-29,117
kit+kittredge+an+american+girl+2008,Kit Kittredge: An American Girl,en,2008-07-02,101
matewan+1987,Matewan,en,1987-08-28,132
the+last+farm+2004,The Last Farm,en,2004-08-21,17
accused+2005,Accused,da,2005-01-28,103
hercules+and+the+amazon+women+1994,Hercules and the Amazon Women,en,1994-04-24,91
the+grey+zone+2001,The Grey Zone,en,2001-09-13,108
human+nature+2001,Human Nature,en,2001-05-18,96
finisterrae+2010,Finisterrae,ca,2010-06-11,80
sonatine+1993,Sonatine,ja,1993-04-10,94
a+fine+pair+1968,A Fine Pair,en,1968-09-27,113
what+matters+most+2001,What Matters Most,en,2001-09-06,105
galileo+1975,Galileo,en,1975-01-27,145
the+trio+1998,The Trio,de,1998-01-29,0
trees+lounge+1996,Trees Lounge,en,1996-10-11,95
quicksilver+highway+1997,Quicksilver Highway,fr,1997-05-13,90
shaolin+kung-fu+mystagogue+1977,Shaolin Kung-Fu Mystagogue,zh,1977-10-13,90
top+dog+1995,Top Dog,en,1995-04-28,86
the+brinks+job+1978,The Brink's Job,en,1978-12-08,104
miracle+in+milan+1951,Miracle in Milan,it,1951-02-08,100
zombie+flesh+eaters+1979,Zombie Flesh Eaters,it,1979-08-25,91
pusher+iii+im+the+angel+of+death+2005,Pusher III: I'm the Angel of Death,da,2005-08-22,108
country+1984,Country,en,1984-09-29,105
children+of+invention+2010,Children of Invention,en,2010-08-10,86
the+fifth+cord+1971,The Fifth Cord,it,1971-08-28,90
there+was+a+crooked+man...+1970,There Was a Crooked Man...,en,1970-09-18,126
images+of+the+world+and+the+inscription+of+war+1989,Images of the World and the Inscription of War,de,1989-02-21,75
the+way+south+1981,The Way South,en,1981-01-01,143
planet+b-boy+2008,Planet B-Boy,en,2008-03-21,98
get+on+up+2014,Get on Up,en,2014-08-01,139
chance+pe+dance+2010,Chance Pe Dance,hi,2010-01-15,158
scandal+1950,Scandal,ja,1950-04-30,104
some+mothers+son+1996,Some Mother's Son,en,1996-12-25,112
american+madness+1932,American Madness,en,1932-08-04,73
blood+glacier+2013,Blood Glacier,de,2013-09-27,98
die+another+day+2002,Die Another Day,en,2002-11-17,133
a+horrible+way+to+die+2010,A Horrible Way to Die,en,2010-09-14,87
pusher+1996,Pusher,da,1996-08-30,105
american+dream+1990,American Dream,en,1990-09-28,98
missionary+2013,Missionary,en,2013-07-25,90
french+film+2008,French Film,en,2008-12-05,87
the+last+deadly+mission+2007,The Last Deadly Mission,fr,2007-01-01,125
searching+for+bobby+fischer+1993,Searching for Bobby Fischer,en,1993-08-13,110
comrade+pedersen+2006,Comrade Pedersen,no,2006-02-24,123
thirteen+conversations+about+one+thing+2001,Thirteen Conversations About One Thing,en,2001-09-02,104
murder_+he+says+1945,"Murder, He Says",en,1945-01-01,91
the+pajama+game+1957,The Pajama Game,en,1957-08-29,101
4.3.2.1+2010,4.3.2.1,en,2010-06-02,117
without+love+1945,Without Love,en,1945-01-01,111
jails_+hospitals++hip-hop+,"Jails, Hospitals & Hip-Hop",en,,90
bey+yaar+2014,Bey Yaar,en,2014-08-29,150
razorback+1984,Razorback,en,1984-04-19,95
city+heat+1984,City Heat,en,1984-12-05,93
knock+on+any+door+1949,Knock on Any Door,en,1949-01-01,100
the+rules+of+attraction+2002,The Rules of Attraction,en,2002-10-11,110
now+and+forever+1934,Now and Forever,en,1934-08-31,81
